id,titulo,corpo,corpo_titulo,url
86, mensagem que diz que placa do Mercosul vai destinar dinheiro a entidade de Cuba,  Uma mensagem que circula pelas redes sociais afirma que 2% de toda a arrecadação de veículos do Mercosul será destinado a uma entidade chamada Reconstrução Nacional de Cuba. A mensagem .  , mensagem que diz que placa do Mercosul vai destinar dinheiro a entidade de Cuba   Uma mensagem que circula pelas redes sociais afirma que 2% de toda a arrecadação de veículos do Mercosul será destinado a uma entidade chamada Reconstrução Nacional de Cuba. A mensagem .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/11/29/e-fake-mensagem-que-diz-que-placa-do-mercosul-vai-destinar-dinheiro-a-entidade-de-cuba.ghtml
87, que Comissão de Direitos Humanos pediu prisão de homem que reagiu e agrediu assaltante,  Circula pelas redes sociais uma mensagem que diz que a Comissão de Direitos Humanos mandou prender o jovem que agrediu um assaltante em Minas Gerais e que ele foi preso a pedido do Ministério Público. A afirmação .  , que Comissão de Direitos Humanos pediu prisão de homem que reagiu e agrediu assaltante   Circula pelas redes sociais uma mensagem que diz que a Comissão de Direitos Humanos mandou prender o jovem que agrediu um assaltante em Minas Gerais e que ele foi preso a pedido do Ministério Público. A afirmação .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/11/29/e-fake-que-comissao-de-direitos-humanos-pediu-prisao-de-homem-que-reagiu-e-agrediu-assaltante.ghtml
88, que vídeo em que mãe usa filha para furtar bolsa em shopping tenha sido gravado no Rio,  Circula pelas redes sociais um vídeo em que uma mulher acompanhada por crianças furta a bolsa de uma consumidora em um shopping. O vídeo é acompanhado de uma mensagem que diz que o crime ocorreu no Rio de Janeiro. Um dos posts teve 2 milhões de visualizações. A mensagem .  , que vídeo em que mãe usa filha para furtar bolsa em shopping tenha sido gravado no Rio   Circula pelas redes sociais um vídeo em que uma mulher acompanhada por crianças furta a bolsa de uma consumidora em um shopping. O vídeo é acompanhado de uma mensagem que diz que o crime ocorreu no Rio de Janeiro. Um dos posts teve 2 milhões de visualizações. A mensagem .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/11/27/e-fake-que-video-em-que-mae-usa-filha-para-furtar-bolsa-em-shopping-tenha-sido-gravado-no-rio.ghtml
89, que 'barrinha colorida' em caixa de leite indique produto vencido que voltou ao mercado,"  Circula nas redes sociais uma mensagem afirmando que, se uma caixa de leite tem uma barrinha colorida na sua parte de baixo, quer dizer que o produto venceu, mas foi reaproveitado e voltou ao mercado. A mensagem é acompanhada de uma imagem com caixas de leite. As informações, porém, são .  "," que 'barrinha colorida' em caixa de leite indique produto vencido que voltou ao mercado   Circula nas redes sociais uma mensagem afirmando que, se uma caixa de leite tem uma barrinha colorida na sua parte de baixo, quer dizer que o produto venceu, mas foi reaproveitado e voltou ao mercado. A mensagem é acompanhada de uma imagem com caixas de leite. As informações, porém, são .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/11/27/e-fake-que-barrinha-colorida-em-caixa-de-leite-quer-dizer-que-produto-venceu-mas-voltou-ao-mercado.ghtml
90, que filha de Che Guevara comandou Mais Médicos ,"  Circula pelas redes sociais a informação de que Aleida Guevara, filha de Che Guevara, foi “coordenadora” ou “diretora do Mais Médicos” na Organização Pan-Americana de Saúde ou no Brasil. A mensagem .  "," que filha de Che Guevara comandou Mais Médicos    Circula pelas redes sociais a informação de que Aleida Guevara, filha de Che Guevara, foi “coordenadora” ou “diretora do Mais Médicos” na Organização Pan-Americana de Saúde ou no Brasil. A mensagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/11/24/e-fake-que-filha-de-che-guevara-comandou-mais-medicos.ghtml
91, que há apenas duas faculdades de medicina em Cuba que só formam 300 médicos por ano,"  Um texto com dados falsos afirma que há em Cuba apenas duas faculdades de medicina que, juntas, formam cerca de 300 médicos por ano. Publicado em 2014, ele voltou a circular nas redes sociais nos últimos dias, após a decisão de Cuba de sair do programa Mais Médicos, em consequência das declarações do presidente eleito Jair Bolsonaro. A mensagem, que diz que são necessários 20 anos para formar os mais de 6 mil médicos do programa que estão no Brasil, .  "," que há apenas duas faculdades de medicina em Cuba que só formam 300 médicos por ano   Um texto com dados falsos afirma que há em Cuba apenas duas faculdades de medicina que, juntas, formam cerca de 300 médicos por ano. Publicado em 2014, ele voltou a circular nas redes sociais nos últimos dias, após a decisão de Cuba de sair do programa Mais Médicos, em consequência das declarações do presidente eleito Jair Bolsonaro. A mensagem, que diz que são necessários 20 anos para formar os mais de 6 mil médicos do programa que estão no Brasil, .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/11/21/e-fake-que-ha-apenas-duas-faculdades-de-medicina-em-cuba-que-so-formam-300-medicos-por-ano.ghtml
92, que Bolsonaro se aposentou do Exército por insanidade mental,  Circulam pelas redes sociais mensagens que afirmam que o presidente eleito Jair Bolsonaro se aposentou do Exército com atestado de insanidade mental aos 33 anos. As mensagens são .  , que Bolsonaro se aposentou do Exército por insanidade mental   Circulam pelas redes sociais mensagens que afirmam que o presidente eleito Jair Bolsonaro se aposentou do Exército com atestado de insanidade mental aos 33 anos. As mensagens são .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/11/17/e-fake-que-bolsonaro-se-aposentou-do-exercito-por-insanidade-mental.ghtml
93, que general Mourão fez post dizendo que livros dirão que Bolsonaro será lembrado por libertar 8 mil cubanos da escravidão,"  Circula pelas redes sociais a imagem ""print"" de um tuíte atribuído ao vice-presidente eleito Hamilton Mourão em que ele diz que livros dirão que Bolsonaro será lembrado por libertar 8 mil cubanos da escravidão. O texto ganhou projeção em meio à discussão sobre a decisão do governo cubano de deixar o programa Mais Médicos . A mensagem .  "," que general Mourão fez post dizendo que livros dirão que Bolsonaro será lembrado por libertar 8 mil cubanos da escravidão   Circula pelas redes sociais a imagem ""print"" de um tuíte atribuído ao vice-presidente eleito Hamilton Mourão em que ele diz que livros dirão que Bolsonaro será lembrado por libertar 8 mil cubanos da escravidão. O texto ganhou projeção em meio à discussão sobre a decisão do governo cubano de deixar o programa Mais Médicos . A mensagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/11/16/e-fake-que-general-mourao-fez-post-dizendo-que-livros-dirao-que-bolsonaro-sera-lembrado-por-libertar-8-mil-cubanos-da-escravidao.ghtml
94, texto que diz que usar celular no escuro causa câncer no olho,  Circula pelas redes sociais uma mensagem que diz que usar o aparelho celular no escuro provoca câncer no olho e que o alerta foi dado por pesquisadores dos EUA. A mensagem .  , texto que diz que usar celular no escuro causa câncer no olho   Circula pelas redes sociais uma mensagem que diz que usar o aparelho celular no escuro provoca câncer no olho e que o alerta foi dado por pesquisadores dos EUA. A mensagem .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/11/14/e-fake-texto-que-diz-que-usar-celular-no-escuro-causa-cancer-no-olho.ghtml
95, que carro de empresa de engenharia aplica multas em rodovia,  Circula pelas redes sociais um vídeo que mostra um carro com equipamentos acoplados à carroceria circulando Rodovia Raposo Tavares em São Paulo. O homem que narra o vídeo diz que o veículo aplica multas. A mensagem .  , que carro de empresa de engenharia aplica multas em rodovia   Circula pelas redes sociais um vídeo que mostra um carro com equipamentos acoplados à carroceria circulando Rodovia Raposo Tavares em São Paulo. O homem que narra o vídeo diz que o veículo aplica multas. A mensagem .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/11/13/e-fake-que-carro-de-empresa-de-engenharia-aplica-multas-em-rodovia.ghtml
96, que vídeo mostra cemitério de carretas de empresa de Eike Batista,"  Circula pelas redes sociais um vídeo acompanhado da informação de que a equipe de transição do presidente eleito Jair Bolsonaro localizou no Pará um cemitério de caminhões da empresa de Eike Batista com 720 carretas bitrem, todas com adesivo do BNDES. A mensagem .  "," que vídeo mostra cemitério de carretas de empresa de Eike Batista   Circula pelas redes sociais um vídeo acompanhado da informação de que a equipe de transição do presidente eleito Jair Bolsonaro localizou no Pará um cemitério de caminhões da empresa de Eike Batista com 720 carretas bitrem, todas com adesivo do BNDES. A mensagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/11/12/e-fake-que-video-mostra-cemiterio-de-carretas-de-empresa-de-eike-batista.ghtml
97, que estátua de Che Guevara foi retirada de cidade após eleição de Bolsonaro,"  Circula pelas redes sociais uma mensagem que diz que após a eleição de Jair Bolsonaro começaram a ser feitas remoções de símbolos comunistas em todo o Brasil, começando pela estátua de Che Guevara em Paraíba do Sul, cidade do estado do Rio de Janeiro. A mensagem .  "," que estátua de Che Guevara foi retirada de cidade após eleição de Bolsonaro   Circula pelas redes sociais uma mensagem que diz que após a eleição de Jair Bolsonaro começaram a ser feitas remoções de símbolos comunistas em todo o Brasil, começando pela estátua de Che Guevara em Paraíba do Sul, cidade do estado do Rio de Janeiro. A mensagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/11/09/e-fake-que-estatua-de-che-guevara-foi-retirada-de-cidade-apos-eleicao-de-bolsonaro.ghtml
98, que Gleisi Hoffmann enviou ofício ao TSE para impedir doação de Bolsonaro à Santa Casa de Juiz de Fora,"  Circula pelas redes sociais uma mensagem que afirma que a presidente do PT, a senadora Gleisi Hoffmann, quer impedir o envio das sobras de campanha de Jair Bolsonaro à Santa Casa de Juiz de Fora e que diz que ela enviou ofício à presidente do TSE, Rosa Weber, questionando a legalidade da doação. A mensagem .  "," que Gleisi Hoffmann enviou ofício ao TSE para impedir doação de Bolsonaro à Santa Casa de Juiz de Fora   Circula pelas redes sociais uma mensagem que afirma que a presidente do PT, a senadora Gleisi Hoffmann, quer impedir o envio das sobras de campanha de Jair Bolsonaro à Santa Casa de Juiz de Fora e que diz que ela enviou ofício à presidente do TSE, Rosa Weber, questionando a legalidade da doação. A mensagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/11/08/e-fake-que-gleisi-hoffmann-quer-impedir-doacao-de-bolsonaro-a-santa-casa-de-juiz-de-fora.ghtml
99, que Lewandowski quer 'sessão secreta' para julgar libertação de Lula,"  Uma postagem compartilhada nas redes sociais afirma que o ministro do Supremo Tribunal Federal (STF) Ricardo Lewandowski pretende realizar uma sessão secreta para julgar a libertação do ex-presidente Luiz Inácio Lula da Silva no dia 26 de novembro. O ex-presidente está preso em Curitiba, no âmbito da Operação Lava Jato. A mensagem, porém, .  "," que Lewandowski quer 'sessão secreta' para julgar libertação de Lula   Uma postagem compartilhada nas redes sociais afirma que o ministro do Supremo Tribunal Federal (STF) Ricardo Lewandowski pretende realizar uma sessão secreta para julgar a libertação do ex-presidente Luiz Inácio Lula da Silva no dia 26 de novembro. O ex-presidente está preso em Curitiba, no âmbito da Operação Lava Jato. A mensagem, porém, .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/11/08/e-fake-que-lewandowski-quer-sessao-secreta-para-julgar-libertacao-de-lula.ghtml
100, que Cármen Lúcia disse após a eleição que se brasileiro soubesse tudo que ela sabe seria difícil dormir ,"  Circula pelas redes sociais uma mensagem que atrela a eleição de Jair Bolsonaro à seguinte declaração da ministra Cármen Lúcia, do Supremo Tribunal Federal: ""Se o brasileiro soubesse tudo o que eu sei, seria muito difícil dormir"". Sobre a foto do rosto da ministra estão estampadas as declarações: ""É... muitos avisaram... o horror tem hora pra começar... o Brasil pediu"" e ""Carmen sabe que o governo Bolsonaro será sanguinário"". A mensagem .  "," que Cármen Lúcia disse após a eleição que se brasileiro soubesse tudo que ela sabe seria difícil dormir    Circula pelas redes sociais uma mensagem que atrela a eleição de Jair Bolsonaro à seguinte declaração da ministra Cármen Lúcia, do Supremo Tribunal Federal: ""Se o brasileiro soubesse tudo o que eu sei, seria muito difícil dormir"". Sobre a foto do rosto da ministra estão estampadas as declarações: ""É... muitos avisaram... o horror tem hora pra começar... o Brasil pediu"" e ""Carmen sabe que o governo Bolsonaro será sanguinário"". A mensagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/11/07/e-fake-que-carmen-lucia-disse-apos-a-eleicao-que-se-brasileiro-soubesse-tudo-que-ela-sabe-seria-dificil-dormir.ghtml
101, que ministro suíço teve ataque de riso ao falar de Lula e Gleisi Hoffmann,"  Circula pelas redes sociais um vídeo que mostra um ataque de riso do ministro das Finanças da Suíça, Hans-Rudolf Merz, acompanhado de uma legenda que diz que ele ri do ex-presidente Lula e da presidente do PT, Gleisi Hoffmann. A mensagem .  "," que ministro suíço teve ataque de riso ao falar de Lula e Gleisi Hoffmann   Circula pelas redes sociais um vídeo que mostra um ataque de riso do ministro das Finanças da Suíça, Hans-Rudolf Merz, acompanhado de uma legenda que diz que ele ri do ex-presidente Lula e da presidente do PT, Gleisi Hoffmann. A mensagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/11/05/e-fake-que-ministro-suico-teve-ataque-de-riso-ao-falar-de-lula-e-gleisi-hoffmann.ghtml
102, que Enem 2018 foi cancelado por suspeitas de fraude,  Circula pelas redes sociais uma imagem com o logo do G1 e a mensagem de que o Exame Nacional do Ensino Médio (Enem) foi cancelado após suspeitas de fraude nas regiões Norte e Nordeste do país. A imagem .  , que Enem 2018 foi cancelado por suspeitas de fraude   Circula pelas redes sociais uma imagem com o logo do G1 e a mensagem de que o Exame Nacional do Ensino Médio (Enem) foi cancelado após suspeitas de fraude nas regiões Norte e Nordeste do país. A imagem .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/11/04/e-fake-que-enem-2018-foi-cancelado-por-suspeitas-de-fraude.ghtml
103, que Forças Armadas distribuirão alimentos de campanha de arrecadação na posse de Bolsonaro  ,"  Um post compartilhado nas redes sociais diz que as Forças Armadas irão fazer ""a seleção e o envio de donativos às cidades e às pessoas com mais necessidades"" no dia 1 de janeiro de 2019, data da posse do presidente Jair Bolsonaro (PSL), em que acontecerá ""a maior campanha de arrecadação de alimentos da história do Brasil"". A postagem .  "," que Forças Armadas distribuirão alimentos de campanha de arrecadação na posse de Bolsonaro     Um post compartilhado nas redes sociais diz que as Forças Armadas irão fazer ""a seleção e o envio de donativos às cidades e às pessoas com mais necessidades"" no dia 1 de janeiro de 2019, data da posse do presidente Jair Bolsonaro (PSL), em que acontecerá ""a maior campanha de arrecadação de alimentos da história do Brasil"". A postagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/11/02/e-fake-que-forcas-armadas-distribuirao-alimentos-de-campanha-de-arrecadacao-na-posse-de-bolsonaro.ghtml
104," que Chico, Caetano e Gil recebem 'Bolsa Ditadura' e que ex-presidentes recebem aposentadoria pelo cargo","  Circula pelas redes sociais mensagem que diz que a ""Bolsa Ditadura"" é paga aos artistas Chico, Caetano e Gil e que os ex-presidentes Lula, Dilma e FHC recebem aposentaria em razão do cargo. A mensagem .  "," que Chico, Caetano e Gil recebem 'Bolsa Ditadura' e que ex-presidentes recebem aposentadoria pelo cargo   Circula pelas redes sociais mensagem que diz que a ""Bolsa Ditadura"" é paga aos artistas Chico, Caetano e Gil e que os ex-presidentes Lula, Dilma e FHC recebem aposentaria em razão do cargo. A mensagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/11/02/e-fake-que-chico-caetano-e-gil-recebem-bolsa-ditadura-e-que-ex-presidentes-recebem-aposentadoria-pelo-cargo.ghtml
105, que Toyota e Aryzta anunciaram megainvestimentos após Bolsonaro ser eleito,  Circulam pelas redes sociais mensagens que mostram anúncios de grandes investimentos previstos pela Toyota e pela Aryzta no país como se eles tivessem sido feitos após Jair Bolsonaro (PSL) ser eleito presidente da República. As mensagens são .  , que Toyota e Aryzta anunciaram megainvestimentos após Bolsonaro ser eleito   Circulam pelas redes sociais mensagens que mostram anúncios de grandes investimentos previstos pela Toyota e pela Aryzta no país como se eles tivessem sido feitos após Jair Bolsonaro (PSL) ser eleito presidente da República. As mensagens são .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/11/01/e-fake-que-toyota-e-aryzta-anunciaram-megainvestimentos-apos-bolsonaro-ser-eleito.ghtml
106, que vídeo mostra Haddad bêbado e chorando após vitória de Bolsonaro,"  Um vídeo antigo em que o candidato a presidente Fernando Haddad (PT), derrotado neste domingo (28), se emociona e chora voltou a circular na internet. O texto que acompanha o vídeo diz que a gravação mostra o petista bêbado e chorando após a vitória de seu adversário, Jair Bolsonaro (PSL). O vídeo é de setembro deste ano e foi tirado de contexto. Portanto, a mensagem .  "," que vídeo mostra Haddad bêbado e chorando após vitória de Bolsonaro   Um vídeo antigo em que o candidato a presidente Fernando Haddad (PT), derrotado neste domingo (28), se emociona e chora voltou a circular na internet. O texto que acompanha o vídeo diz que a gravação mostra o petista bêbado e chorando após a vitória de seu adversário, Jair Bolsonaro (PSL). O vídeo é de setembro deste ano e foi tirado de contexto. Portanto, a mensagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/30/e-fake-que-video-mostra-haddad-bebado-e-chorando-apos-vitoria-de-bolsonaro.ghtml
107, que Haddad criou 'kit gay' e que Câmara realizou seminário LGBT infantil ,"  O presidente eleito Jair Bolsonaro (PSL) concedeu nesta segunda-feira entrevista ao Jornal Nacional, da TV Globo. O ex-deputado federal repetiu declarações com conteúdo falso já checadas anteriormente pela equipe do Fato ou Fake.  "," que Haddad criou 'kit gay' e que Câmara realizou seminário LGBT infantil    O presidente eleito Jair Bolsonaro (PSL) concedeu nesta segunda-feira entrevista ao Jornal Nacional, da TV Globo. O ex-deputado federal repetiu declarações com conteúdo falso já checadas anteriormente pela equipe do Fato ou Fake.  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/29/e-fake-que-haddad-criou-kit-gay-e-que-camara-realizou-seminario-lgbt-infantil.ghtml
108,FATO ou FAKE: quase mil checagens na eleição,"  Com o fim das eleições 2018, o saldo é de quase mil checagens realizadas pela equipe do Fato ou Fake. São 959 verificações feitas ao longo da campanha.  ","FATO ou FAKE: quase mil checagens na eleição   Com o fim das eleições 2018, o saldo é de quase mil checagens realizadas pela equipe do Fato ou Fake. São 959 verificações feitas ao longo da campanha.  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/29/fato-ou-fake-quase-mil-checagens-na-eleicao.ghtml
109, que vídeo em que Malafaia critica Bolsonaro seja do 2º turno das eleições de 2018,"  Circula nas redes sociais um vídeo publicado no dia 10 de outubro de 2018 em um canal de apoio à campanha petista no YouTube cuja descrição diz que o pastor Silas Malafaia “abriu os olhos” e “atacou” o candidato à presidência do PSL, Jair Bolsonaro, às vésperas da eleição de segundo turno. A mensagem que acompanha as imagens .  "," que vídeo em que Malafaia critica Bolsonaro seja do 2º turno das eleições de 2018   Circula nas redes sociais um vídeo publicado no dia 10 de outubro de 2018 em um canal de apoio à campanha petista no YouTube cuja descrição diz que o pastor Silas Malafaia “abriu os olhos” e “atacou” o candidato à presidência do PSL, Jair Bolsonaro, às vésperas da eleição de segundo turno. A mensagem que acompanha as imagens .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/29/e-fake-que-video-em-que-malafaia-critica-bolsonaro-seja-do-2o-turno-das-eleicoes-de-2018.ghtml
110, que o TRE-SP identificou urnas que 'adulteraram os votos digitados',  Um post no Facebook afirma que um teste feito pelo TRE-SP (Tribunal Regional Eleitoral de São Paulo) identificou que o teclado de algumas urnas eletrônicas “adulteraram os votos que eram digitados”. O texto .  , que o TRE-SP identificou urnas que 'adulteraram os votos digitados'   Um post no Facebook afirma que um teste feito pelo TRE-SP (Tribunal Regional Eleitoral de São Paulo) identificou que o teclado de algumas urnas eletrônicas “adulteraram os votos que eram digitados”. O texto .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/10/29/e-fake-que-o-tre-sp-identificou-urnas-que-adulteraram-os-votos-digitados.ghtml
111, que urnas estavam sem lacre em escola de Uberlândia,"  Circula pelas redes sociais um vídeo em que um homem diz que as urnas da Escola Estadual Professor Inácio Castilho, em Uberlândia, Minas Gerais estão sem o lacre. A informação .  "," que urnas estavam sem lacre em escola de Uberlândia   Circula pelas redes sociais um vídeo em que um homem diz que as urnas da Escola Estadual Professor Inácio Castilho, em Uberlândia, Minas Gerais estão sem o lacre. A informação .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-que-urnas-estavam-sem-lacre-em-escola-de-uberlandia.ghtml
112, foto de Trump com camiseta pró-Bolsonaro,"  Circula pelas redes sociais uma foto do presidente dos Estados Unidos, Donald Trump, posando com uma camiseta branca em que se lê “Bolsonaro” e o número “17”, em uma referência ao número do candidato à Presidência da República. A imagem .  "," foto de Trump com camiseta pró-Bolsonaro   Circula pelas redes sociais uma foto do presidente dos Estados Unidos, Donald Trump, posando com uma camiseta branca em que se lê “Bolsonaro” e o número “17”, em uma referência ao número do candidato à Presidência da República. A imagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-foto-de-trump-com-camiseta-pro-bolsonaro.ghtml
113, fraude nas urnas denunciada em vídeo por eleitor no Pará,"  Circula nas redes sociais um vídeo em que um eleitor aparece denunciando uma ""falsificação"" em uma urna na manhã deste domingo (28), em Belém, no Pará. No post, ele diz: ""Eu, Paulo Roberto Duarte Pereira, apertei no 17, Bolsonaro, e está aparecendo nulo aqui. (...). Vocês estão falsificando as urnas. Dezessete está aparecendo nulo"". A afirmação do eleitor .  "," fraude nas urnas denunciada em vídeo por eleitor no Pará   Circula nas redes sociais um vídeo em que um eleitor aparece denunciando uma ""falsificação"" em uma urna na manhã deste domingo (28), em Belém, no Pará. No post, ele diz: ""Eu, Paulo Roberto Duarte Pereira, apertei no 17, Bolsonaro, e está aparecendo nulo aqui. (...). Vocês estão falsificando as urnas. Dezessete está aparecendo nulo"". A afirmação do eleitor .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-video-em-que-eleitor-denuncia-fraude-nas-urnas-ao-votar-neste-2-turno.ghtml
114, capa da Veja em que Joaquim Barbosa pede para eleitores não votarem no PT,"  Uma falsa capa da revista Veja tem sido compartilhada nas redes sociais. Nela, aparece uma frase atribuída ao ex-presidente do Supremo Tribunal Federal (STF) Joaquim Barbosa: ""Se a população quer me homenagear, basta não votar no PT"". A postagem .  "," capa da Veja em que Joaquim Barbosa pede para eleitores não votarem no PT   Uma falsa capa da revista Veja tem sido compartilhada nas redes sociais. Nela, aparece uma frase atribuída ao ex-presidente do Supremo Tribunal Federal (STF) Joaquim Barbosa: ""Se a população quer me homenagear, basta não votar no PT"". A postagem .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-capa-da-veja-em-que-joaquim-barbosa-pede-para-eleitores-nao-votarem-no-pt.ghtml
115, mensagem com resultado de pesquisa para presidente da BTG Pactual,  Circula nas redes sociais uma mensagem que diz que uma pesquisa Tracking BTG acaba de sair para o mercado financeiro e aponta Bolsonaro com 78% de votos válidos e Haddad com 23%. O autor do texto também informa que outras pesquisas são manipuladas para fraudar o resultado das urnas. A mensagem .  , mensagem com resultado de pesquisa para presidente da BTG Pactual   Circula nas redes sociais uma mensagem que diz que uma pesquisa Tracking BTG acaba de sair para o mercado financeiro e aponta Bolsonaro com 78% de votos válidos e Haddad com 23%. O autor do texto também informa que outras pesquisas são manipuladas para fraudar o resultado das urnas. A mensagem .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-mensagem-com-resultado-de-pesquisa-para-presidente-da-btg-pactual.ghtml
116, que PT confirmou apoio a Eduardo Paes no segundo turno,"  Uma mensagem que vem sendo compartilhada via WhatsApp diz que o Partido dos Trabalhadores (PT) ""acaba de confirmar apoio"" a Eduardo Paes (DEM), candidato do governo do Rio de Janeiro. .  "," que PT confirmou apoio a Eduardo Paes no segundo turno   Uma mensagem que vem sendo compartilhada via WhatsApp diz que o Partido dos Trabalhadores (PT) ""acaba de confirmar apoio"" a Eduardo Paes (DEM), candidato do governo do Rio de Janeiro. .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-que-pt-confirmou-apoio-a-eduardo-paes-no-segundo-turno.ghtml
117, que Haddad é acusado de estuprar menina de 11 anos,  Circula no WhatsApp uma imagem com um texto que afirma que o candidato à Presidência Fernando Haddad (PT) é acusado de estuprar uma menina de 11 anos de idade. A mensagem .  , que Haddad é acusado de estuprar menina de 11 anos   Circula no WhatsApp uma imagem com um texto que afirma que o candidato à Presidência Fernando Haddad (PT) é acusado de estuprar uma menina de 11 anos de idade. A mensagem .  ,https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-que-haddad-e-acusado-de-estuprar-menina-de-11-anos.ghtml
118, que candidatura de Bolsonaro foi impugnada e 2º turno será entre Ciro e Haddad,"  Uma mensagem compartilhada nas redes sociais diz que a candidatura de Jair Bolsonaro (PSL) à Presidência foi impugnada pelo Tribunal Superior Eleitoral (TSE) e que houve uma reviravolta, com a disputa no segundo turno, neste domingo, sendo feita entre Fernando Haddad (PT) e Ciro Gomes (PDT). O texto, que credita a fonte das informações ao G1, .  "," que candidatura de Bolsonaro foi impugnada e 2º turno será entre Ciro e Haddad   Uma mensagem compartilhada nas redes sociais diz que a candidatura de Jair Bolsonaro (PSL) à Presidência foi impugnada pelo Tribunal Superior Eleitoral (TSE) e que houve uma reviravolta, com a disputa no segundo turno, neste domingo, sendo feita entre Fernando Haddad (PT) e Ciro Gomes (PDT). O texto, que credita a fonte das informações ao G1, .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-que-candidatura-de-bolsonaro-foi-impugnada-e-2o-turno-sera-entre-ciro-e-haddad.ghtml
119, que sócios de empresa contratada pelo TSE têm ligação com o PT,"  Vídeo postado pela página Direita Goiás no Facebook afirma que sócios de empresa contratada pelo Tribunal Superior Eleitoral (TSE) para divulgação de resultados das eleições têm ligação com o Partido dos Trabalhadores (PT). Supostos perfis nas redes sociais foram expostos pelos autores dos vídeos, mas as páginas são de outras pessoas e as afirmações são .  "," que sócios de empresa contratada pelo TSE têm ligação com o PT   Vídeo postado pela página Direita Goiás no Facebook afirma que sócios de empresa contratada pelo Tribunal Superior Eleitoral (TSE) para divulgação de resultados das eleições têm ligação com o Partido dos Trabalhadores (PT). Supostos perfis nas redes sociais foram expostos pelos autores dos vídeos, mas as páginas são de outras pessoas e as afirmações são .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-que-socios-de-empresa-contratada-pelo-tse-tem-ligacao-com-o-pt.ghtml
120, que Haddad usou foto de carnaval para divulgar ato de apoio em Salvador,"  Circula nas redes sociais uma imagem aérea da orla de Salvador lotada, acompanhada de uma frase que sugere que o candidato do PT à Presidência da República, Fernando Haddad, usou uma foto de carnaval para sustentar que o espaço abrigou uma grande manifestação a seu favor nos últimos dias. A foto vem com a legenda: ""Haddad ladrão rouba a foto do carnaval de Salvador e chama de foto da virada!"", mas a afirmação .  "," que Haddad usou foto de carnaval para divulgar ato de apoio em Salvador   Circula nas redes sociais uma imagem aérea da orla de Salvador lotada, acompanhada de uma frase que sugere que o candidato do PT à Presidência da República, Fernando Haddad, usou uma foto de carnaval para sustentar que o espaço abrigou uma grande manifestação a seu favor nos últimos dias. A foto vem com a legenda: ""Haddad ladrão rouba a foto do carnaval de Salvador e chama de foto da virada!"", mas a afirmação .  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-que-haddad-usou-foto-de-carnaval-para-divulgar-ato-de-apoio-em-salvador.ghtml
121, que apresentadora Monalisa Perrone declarou voto em Fernando Haddad,"  Um perfil no Twitter atribuído à jornalista Monalisa Perrone, apresentadora do jornal Hora 1, da Globo, declarou voto no candidato do PT à Presidência da República, Fernando Haddad. . A jornalista não tem perfil na rede social.  "," que apresentadora Monalisa Perrone declarou voto em Fernando Haddad   Um perfil no Twitter atribuído à jornalista Monalisa Perrone, apresentadora do jornal Hora 1, da Globo, declarou voto no candidato do PT à Presidência da República, Fernando Haddad. . A jornalista não tem perfil na rede social.  ",https://g1.globo.com/fato-ou-fake/noticia/2018/10/27/e-fake-que-apresentadora-da-tv-globo-declarou-voto-em-fernando-haddad.ghtml
